state,jurisdiction_type,county_name,municipality,precinct_id,name,address
WV,county,HANCOCK,WEIRTON,19,HANCOCK COUNTY SHELTERED WORKSHOP,"1100 PENNSYLVANIA AVE-WEIRTON, WEIRTON, WV 26062"
WV,county,HANCOCK,WEIRTON,20,WEIR MIDDLE SCHOOL,"125 SINCLAIR AVENUE-WEIRTON, WEIRTON, WV 26062"
WV,county,HANCOCK,WEIRTON,21,WEIR HIGH SCHOOL,"100 RED RIDER ROAD, WEIRTON, WV 26062"
WV,county,HANCOCK,WEIRTON,22,WEIR HIGH SCHOOL,"100 RED RIDER ROAD, WEIRTON, WV 26062"
WV,county,HANCOCK,WEIRTON,23,WEIRTON ELEMENTARY,"3428 PENNSYLVANIA AVENUE, WEIRTON, WV 26062"
WV,county,HANCOCK,WEIRTON,24,CROSSROADS CHURCH,"310 PENCO ROAD, WEIRTON, WV 26062"
WV,county,HANCOCK,WEIRTON,25,WEIRTON ELEMENTARY,"3428 PENNSYLVANIA AVENUE, WEIRTON, WV 26062"
WV,county,HANCOCK,WEIRTON,27,WEIRTON ELEMENTARY,"3428 PENNSYLVANIA AVENUE, WEIRTON, WV 26062"
WV,county,HANCOCK,WEIRTON,28,CHRIST UNITED METHODIST CHURCH,"3598 PENNSYLVANIA AVE-WEIRTON, WEIRTON, WV 26062"
WV,county,HARDY,BAKER,3,ARKANSAW COMM CENTER,"262 ARKANSAW RD, BAKER, WV 26801"
WV,county,HARDY,BAKER,5,HC EMERG AMB AUTH BLDG,"17940 STATE RD 55, BAKER, WV 26801"
WV,county,HARDY,MATHIAS,6,MATHIAS BAKER FIRE HOUSE,"12412 STATE ROAD 259, MATHIAS, WV 26812"
WV,county,HARDY,Mathias,7,MATHIAS OLD SCHOOL HOUSE,"56 Ruritan Dr, Mathias, WV 26812"
WV,county,HARDY,BAKER,15,BEAN SETTLEMENT COMM BLDG,"3031 SKAGGS RUN RD, BAKER, WV 26801"
WV,county,HARDY,OLD FIELDS,16,OLD FIELDS BAPTIST CHURCH,"5406 US HIGHWAY 220 N, OLD FIELDS, WV 26845"
WV,county,HARDY,MOOREFIELD,18,AGRICULTURE BUILDING,"60 MOOREFIELD INDUSTRIAL PARK RD, MOOREFIELD, WV 26836"
WV,county,HARDY,MOOREFIELD,19,RIG CIVIC CENTER,"3805 RIG RD, MOOREFIELD, WV 26836"
WV,county,HARDY,MOOREFIELD,20,PERU COMM CENTER,"110 PERU HOLLOW RD, MOOREFIELD, WV 26836"
WV,county,HARDY,WARDENSVILLE,01A,WAR MEMORIAL BUILDING,"190 EAST MAIN ST, WARDENSVILLE, WV 26851"
WV,county,HARDY,WARDENSVILLE,01B,WAR MEMORIAL BUILDING,"190 EAST MAIN ST, WARDENSVILLE, WV 26851"
WV,county,HARDY,WARDENSVILLE,02A,WARDENSVILLE VISITOR'S CENTER,"301 EAST MAIN ST, MEETING ROOM, WARDENSVILLE, WV 26851"
WV,county,HARDY,WARDENSVILLE,02B,WARDENSVILLE VISITOR'S CENTER,"301 EAST MAIN ST, MEETING ROOM, WARDENSVILLE, WV 26851"
WV,county,HARDY,MOOREFIELD,12A,COURTHOUSE,"204 WASHINGTON ST, MOOREFIELD, WV 26836"
WV,county,HARDY,MOOREFIELD,12B,COURTHOUSE,"204 WASHINGTON ST, MOOREFIELD, WV 26836"
WV,county,HARDY,MOOREFIELD,13A,TOWN OFFICE,"206 WINCHESTER AVE, MOOREFIELD, WV 26836"
WV,county,HARDY,MOOREFIELD,13B,TOWN OFFICE,"206 WINCHESTER AVE, MOOREFIELD, WV 26836"
WV,county,HARDY,MOOREFIELD,14A,MOOREFIELD LIBRARY,"102 N MAIN ST, MOOREFIELD, WV 26836"
WV,county,HARDY,MOOREFIELD,14B,MOOREFIELD LIBRARY,"102 N MAIN ST, MOOREFIELD, WV 26836"
WV,county,HARRISON,CLARKSBURG,1,HC RECREATIONAL COMPLEX & 4-H CENTER,"43 RECREATION DR, CLARKSBURG, WV 26301"
WV,county,HARRISON,MT CLARE,2,MT CLARE VOLUNTEER FIRE DEPT,"19 MATHENEY HOLLOW RD, MT CLARE, WV 26408"
WV,county,HARRISON,STONEWOOD,4,NORWOOD GRADE SCHOOL,"208 KIDD AVE, STONEWOOD, WV 26301"
WV,county,HARRISON,STONEWOOD,5,STONEWOOD TOWN HALL,"112 SOUTHERN AVE, STONEWOOD, WV 26301"
WV,county,HARRISON,NUTTER FORT,6,NUTTER FORT FIRE DEPT,"1415 BUCKHANNON PIKE, NUTTER FORT, WV 26301"
WV,county,HARRISON,CLARKSBURG,9,EAST CLARKSBURG BAPTIST CHURCH,"1225 E MAIN ST, CLARKSBURG, WV 26301"
WV,county,HARRISON,CLARKSBURG,10,EAST VIEW PSD,"629 PHILIPPI PIKE, CLARKSBURG, WV 26301"
WV,county,HARRISON,CLARKSBURG,14,KELLY MILLER COMMUNITY BLDG,"408 E B SAUNDERS WAY, CLARKSBURG, WV 26301"
WV,county,HARRISON,CLARKSBURG,19,IMMACULATE CONCEPTION PARISH CENTER,"150 S. MAPLE AVE, CLARKSBURG, WV 26301"
WV,county,HARRISON,CLARKSBURG,28,SALVATION ARMY ACTIVITIES CNTR,"1000 SOUTH CHESTNUT ST, CLARKSBURG, WV 26301"
WV,county,HARRISON,CLARKSBURG,33,DUFF ST METH. CHURCH ED BLDG,"401 DUFF AVE, CLARKSBURG, WV 26301"
WV,county,HARRISON,CLARKSBURG,34,DUFF ST METH. CHURCH ED BLDG,"401 DUFF AVE, CLARKSBURG, WV 26301"
WV,county,HARRISON,FAIRMONT,43,COON'S RUN BAPTIST CHURCH,"2142 ADAMSVILLE RD, FAIRMONT, WV 26431"
WV,county,HARRISON,SHINNSTON,44,BETHLEHEM PRESBYTERIAN CHURCH,"26 BETHLEHEM ST, SHINNSTON, WV 26431"
WV,county,HARRISON,BRIDGEPORT,45,SALTWELL RD CHURCH,"5079 SALTWELL RD, BRIDGEPORT, WV 26330"
WV,county,HARRISON,SHINNSTON,46,LINCOLN HIGH SCHOOL,"100 JERRY TOTH DR, SHINNSTON, WV 26431"
WV,county,HARRISON,SHINNSTON,48,BIG ELM ELEMENTARY,"200 TETRICK RD, SHINNSTON, WV 26431"
WV,county,HARRISON,SHINNSTON,50,ST ANN'S PARISH HALL,"610 PIKE ST, SHINNSTON, WV 26431"
WV,county,HARRISON,SHINNSTON,51,WOMENS CLUB HOUSE,"40 BRIDGE STREET, SHINNSTON, WV 26431"
WV,county,HARRISON,SHINNSTON,52,LINCOLN HIGH SCHOOL,"100 JERRY TOTH DR, SHINNSTON, WV 26431"
WV,county,HARRISON,SHINNSTON,53,OTTERBEIN UM CHURCH,"800 CLARK ST, SHINNSTON, WV 26431"
WV,county,HARRISON,REYNOLDSVILLE,59,REYNOLDSVILLE BAPTIST CHURCH,"3043 WILSONBURG RD, REYNOLDSVILLE, WV 26422"
WV,county,HARRISON,CLARKSBURG,61,WILSONBURG GRADE SCHOOL,"1040 WILSONBURG RD, CLARKSBURG, WV 26301"
WV,county,HARRISON,CLARKSBURG,62,UNITED HIGH SCHOOL,"1349 SHINNSTON PIKE, CLARKSBURG, WV 26301"
WV,county,HARRISON,SPELTER,63,SPELTER FIRE DEPARTMENT,"55 B STREET, SPELTER, WV 26438"
WV,county,HARRISON,CLARKSBURG,66,SUMMIT PARK BAPTIST CHURCH FELLOWSHIP BLDG,"24 MONARCH ST, (SUMMIT PARK), CLARKSBURG, WV 26301"
WV,county,HARRISON,CLARKSBURG,68,KNIGHTS OF COLUMBUS,"334 EAST PIKE ST, CLARKSBURG, WV 26301"
WV,county,HARRISON,CLARKSBURG,74,UNITED METHODIST TEMPLE,"665 LOCUST AVE, CLARKSBURG, WV 26301"
WV,county,HARRISON,CLARKSBURG,78,EMMANUEL BAPTIST CHURCH,"1318 N 16TH ST, CLARKSBURG, WV 26301"
WV,county,HARRISON,CLARKSURG,80,ST JAMES SCHOOL GYM,"1300 N 21ST ST, CLARKSURG, WV 26301"
WV,county,HARRISON,CLARKSBURG,82,ADAMSTON ELEMENTARY,"1636 W PIKE ST, CLARKSBURG, WV 26301"
WV,county,HARRISON,CLARKSBURG,87,CHRISTIAN APOSTOLIC CHURCH,"334 GLEN FALLS RD, (ARLINGTON), CLARKSBURG, WV 26301"
WV,county,HARRISON,LUMBERPORT,92,LUMBERPORT COMMUNITY CENTER,"121 GEORGE ST, LUMBERPORT, WV 26386"
WV,county,HARRISON,LUMBERPORT,95,TEN MILE BAPTIST CHURCH,"1293 WALLACE PIKE, LUMBERPORT, WV 26386"
WV,county,HARRISON,LUMBERPORT,96,LUMBERPORT BAPTIST CHURCH,"1403 MAIN ST, LUMBERPORT, WV 26386"
WV,county,HARRISON,SHINNSTON,98,PINE BLUFF  COMMUNITY BUILDING,"1280 PINE BLUFF RD, SHINNSTON, WV 26431"
WV,county,HARRISON,MT CLARE,102,QUIET DELL METHODIST CHURCH,"96 TRINITY RD, MT CLARE, WV 26408"
WV,county,HARRISON,LOST CREEK,103,MONROE CHAPEL,"352 BISETOWN RD, LOST CREEK, WV 26385"
WV,county,HARRISON,LOST CREEK,104,JOHNSTOWN COMMUNITY CNTR,"208 COLE MOUNTAIN RD, LOST CREEK, WV 26385"
WV,county,HARRISON,MT CLARE,106,MT CLARE UNITED METHODIST CHURCH,"29 CHUB RUN RD, MT CLARE, WV 26408"
WV,county,HARRISON,LOST CREEK,107,LOST CREEK COMMUNITY BLDG,"104 RAILROAD ST, LOST CREEK, WV 26385"
WV,county,HARRISON,LOST CREEK,108,LOST CREEK COMMUNITY BLDG,"104 RAILROAD ST, LOST CREEK, WV 26385"
WV,county,HARRISON,LOST CREEK,110,SOUTH HARRISON HIGH SCHOOL,"3073 HAWK HIGHWAY, LOST CREEK, WV 26385"
WV,county,HARRISON,CLARKSBURG,114,SARDIS COMMUNITY BUILDING,"48 COMMUINTY LANE, CLARKSBURG, WV 26301"
WV,county,HARRISON,WALLACE,118,WALLACE UNITED METHODIST CHURCH,"56 MIDDLEBOURNE RD, WALLACE, WV 26448"
WV,county,HARRISON,BRIDGEPORT,120,LIFE BUILDERS FELLOWSHIP CHURCH,"82 GRACE POINTE DRIVE, BRIDGEPORT, WV 26330"
WV,county,HARRISON,ANMMORE,121,ANMOORE CITY BUILDING,"515 W MAIN ST, PO BOX 178, ANMMORE, WV 26323"
WV,county,HARRISON,BRIDGEPROT,122,HERITAGE CHRISTIAN SCHOOL,"225 NEWTON AVE, BRIDGEPROT, WV 26330"
WV,county,HARRISON,BRIDGEPORT,123,SIMPSON CREEK BAPTIST(Youth Bldg),"231 WEST PHILA AVE, BRIDGEPORT, WV 26330"
WV,county,HARRISON,BRIDGEPORT,125,SIMPSON GRADE SCHOOL,"250 WORTHINGTON DR, BRIDGEPORT, WV 26330"
WV,county,HARRISON,BRIDGEPORT,126,JOHNSON GRADE SCHOOL,"531 JOHNSON AVE, BRIDGEPORT, WV 26330"
WV,county,HARRISON,BRIDGEPORT,128,MAPLE LAKE CLUB HOUSE,"1041 MAPLE LAKE RD, BRIDGEPORT, WV 26330"
WV,county,HARRISON,BRIDGEPORT,129,BRIDGEPORT HIGH CAFETERIA,"515 JOHNSON AVE, BRIDGEPORT, WV 26330"
WV,county,HARRISON,SALEM,130,SALEM UNITED METHODIST CHURCH,"260 E MAIN ST, SALEM, WV 26426"
WV,county,HARRISON,SALEM,132,SEVENTH DAY BAPTIST CHURCH,"171 E MAIN ST, SALEM, WV 26426"
WV,county,HARRISON,BRISTOL,133,LAKE FLOYD CLUB HOUSE GR FLOOR,"581 LAKE FLOYD CIRCLE, BRISTOL, WV 26426"
WV,county,HARRISON,SALEM,134,COPLIN UNITED METHODIST CHURCH,"744-B2 JARVISVILLE RD, SALEM, WV 26426"
WV,county,HARRISON,SALEM,135,MARSHVILLE COMMUNITY CNTR,"3379 MARSHVILLE RD, SALEM, WV 26426"
WV,county,HARRISON,SALEM,136,VAN HORN ANNEX BLDG,"229 W MAIN ST, SALEM, WV 26426"
WV,county,HARRISON,SALEM,137,VAN HORN ANNEX BLDG,"229 W MAIN ST, SALEM, WV 26426"
WV,county,HARRISON,Lost Creek,143,NEW BETHEL METHODIST CHURCH,"Rt 1 Box 157, (Rt 19 Good Hope), Lost Creek, WV 26385"
WV,county,HARRISON,WEST MILFORD,144,WEST MILFORD COMMUNITY CENTER,"925 LIBERTY ST, WEST MILFORD, WV 26451"
WV,county,HARRISON,CLARKSBURG,145,SYCAMORE UNITED METHODIST CHURCH,"1578 SYCAMORE RD, CLARKSBURG, WV 26301"
WV,county,HARRISON,BRIDGEPORT,129B,BRIDGEPORT HIGH CAFETERIA,"515 JOHNSON AVE, BRIDGEPORT, WV 26330"
WV,county,HARRISON,BRIDGEPORT,129C,JOHNSON GRADE SCHOOL,"531 JOHNSON AVE, BRIDGEPORT, WV 26330"
WV,county,HARRISON,WEST MILFORD,144A,WEST MILFORD COMMUNITY CENTER,"925 LIBERTY ST, WEST MILFORD, WV 26451"
WV,county,HARRISON,CLARKSBURG,36A,OAKMOUND APARTMENTS,"1100 OAKMOUND DR, CLARKSBURG, WV 26301"
WV,county,JACKSON,RAVENSWOOD,1,MILHOAN-COLEMAN CHAPEL CHURCH ACT. BLDG,"200 MILHOAN RIDGE RD, RAVENSWOOD, WV 26164"
WV,county,JACKSON,RAVENSWOOD,2,RARDIN - LITTLE SANDY COMMUNITY BUILDING,"6051 LITTLE SANDY RD, RAVENSWOOD, WV 26164"
WV,county,JACKSON,SANDYVILLE,3,LYNN VALLEY/ODAVILLE-GILMORE GRADE SCHOOL,"7412 PARKERSBURG RD, SANDYVILLE, WV 25275"
WV,county,JACKSON,RAVENSWOOD,4,TURKEY RUN-RAVENSWOOD MIDDLE SCHOOL-SYCAMORE ST,"409 SYCAMORE ST, RAVENSWOOD, WV 26164"
WV,county,JACKSON,RAVENSWOOD,5,COMMUNITY BLDG/DINING ROOM MULBERRY ST,"300 HENRIETTA ST, RAVENSWOOD, WV 26164"
WV,county,JACKSON,RAVENSWOOD,6,N. RAVENSWOOD-HENRY J. KAISER ELEM. SCHOOL,"803 KAISER AVE, RAVENSWOOD, WV 26164"
WV,county,JACKSON,RAVENSWOOD,7,HIGH SCHOOL-RAVENSWOOD H S LOBBY,"1 PLAZA DR, RAVENSWOOD, WV 26164"
WV,county,JACKSON,RAVENSWOOD,8,OLD HIGH SCHOOL - RAVENSWOOD MIDDLE SCHOOL,"409 SYCAMORE ST, RAVENSWOOD, WV 26164"
WV,county,JACKSON,RAVENSWOOD,9,SCHOOL HOUSE - SUNSHINE SCHOOL,"409 SYCAMORE ST, RAVENSWOOD, WV 26164"
WV,county,JACKSON,RAVENSWOOD,10,SILVERTON - SILVERTON FIRE DEPARTMENT,"3562 GREENHILLS RD, RAVENSWOOD, WV 26164"
WV,county,JACKSON,SANDYVILLE,11,SANDYVILLE - GILMORE GRADE SCHOOL,"7412 PARKERSBURG RD, SANDYVILLE, WV 25275"
WV,county,JACKSON,MILLWOOD,12,OHIO VALLEY - JACKSON COUNTY AIRPORT,"912 AIRPORT RD, MILLWOOD, WV 25262"
WV,county,JACKSON,RAVENSWOOD,13,HEMLOCK/EASTWOOD-EASTWOOD SCHOOL,"1 GRADE SCHOOL RD, RAVENSWOOD, WV 26164"
WV,county,JACKSON,COTTAGEVILLE,14,MT ALTO - COTTAGEVILLE FIRE DEPARTMENT,"15 FIREHOUSE LN, COTTAGEVILLE, WV 25239"
WV,county,JACKSON,COTTAGEVILLE,15,COTTAGEVILLE-COTTAGEVILLE GRADE SCHOOL,"270 2ND ST, COTTAGEVILLE, WV 25239"
WV,county,JACKSON,EVANS,16,EVANS - EVANS ELEMENTARY SCHOOL,"205 SCHOOL HOUSE DR, EVANS, WV 25241"
WV,county,JACKSON,RIPLEY,17,SYCAMORE - RIPLEY MIDDLE SCHOOL,"1 WEST SCHOOL ST, RIPLEY, WV 25271"
WV,county,JACKSON,RIPLEY,18,GIVEN/ROCKCASTLE/FAIRPLAIN ELEMENTARY ,"51 PANTHER DR, RIPLEY, WV 25271"
WV,county,JACKSON,RIPLEY,19,WEST FAIRPLAIN - FAIRPLAIN ELEMENTARY SCHOOL,"51 PANTHER DR, RIPLEY, WV 25271"
WV,county,JACKSON,RIPLEY,20,COURTHOUSE-JACKSON COUNTY COURTHOUSE,"100 COURT ST, RIPLEY, WV 25271"
WV,county,JACKSON,RIPLEY,21,SCHOOLHOUSE-RIPLEY CITY BLDG-DWNSTAIRS,"203 S CHURCH ST, RIPLEY, WV 25271"
WV,county,JACKSON,RIPLEY,22,HIGH SCHOOL - RIPLEY HIGH SCHOOL,"2 E SCHOOL ST, RIPLEY, WV 25271"
WV,county,JACKSON,RIPLEY,23,ROLLINS - RIPLEY CITY BUILDING - UPSTAIRS,"203 S CHURCH ST, RIPLEY, WV 25271"
WV,county,JACKSON,RIPLEY,24,MILL CREEK - RIPLEY HIGH SCHOOL ANNEX,"2 E SCHOOL ST, RIPLEY, WV 25271"
WV,county,JACKSON,LEROY,25,BAPTIST GROVE - ROANE- JACKSON TECH. CENTER,"9450 SPENCER RD, LEROY, WV 25252"
WV,county,JACKSON,GAY,26,GAY - COMMUNITY CENTER OF GAY,"1082 FAIRVIEW RD, GAY, WV 25244"
WV,county,JACKSON,RIPLEY,27,FAIRPLAIN - FAIRPLAIN ELEMENTARY SCHOOL,"51 PANTHER DR, RIPLEY, WV 25271"
WV,county,JACKSON,RIPLEY,28,STATTS MILL-SINIAVILLE METHODIST CHURCH BASEMENT,"5454 STATTS MILL RD, RIPLEY, WV 25271"
WV,county,JACKSON,KENNA,29,KENNA - KENNA ELEMENTARY SCHOOL,"275 BUSINESS PARK DR, KENNA, WV 25248"
WV,county,JACKSON,KENNA,30,BELGROVE/KENTUCK STAR-KENTUCK COMM. BLDG,"5257 KENTUCK RD, KENNA, WV 25248"
WV,county,JACKSON,KENNA,31,DUDEON/GOFF-PLEASANT VIEW CHURCH ACT. BLDG,"3398 FISHER RIDGE RD, KENNA, WV 25248"
WV,county,JEFFERSON,CHARLES TOWN,2,WRIGHT DENNY ELEMENTARY SCHOOL,"209 W CONGRESS ST, CHARLES TOWN, WV 25414"
WV,county,JEFFERSON,CHARLES TOWN,3,CHARLES TOWN BAPTIST CHURCH,"203 E CONGRESS ST, CHARLES TOWN, WV 25414"
WV,county,JEFFERSON,RANSON,6,SENIOR CENTER,"103 W 5TH AVE, RANSON, WV 25438"
WV,county,JEFFERSON,RANSON,7,RANSON ELEMENTARY SCHOOL,"600 N PRESTON ST, RANSON, WV 25438"
WV,county,JEFFERSON,SHENANDOAH JCT,12,JEFFERSON HIGH SCHOOL,"4141 FLOWING SPRINGS RD, SHENANDOAH JCT, WV 25442"
WV,county,JEFFERSON,HARPERS FERRY,13,CW SHIPLEY ELEMENTARY SCHOOL,"652 SHIPLEY SCHOOL RD, HARPERS FERRY, WV 25425"
WV,county,JEFFERSON,HARPERS FERRY,14,CAMP HILL WESLEY UNITED METHOD,"645 WASHINGTON ST, HARPERS FERRY, WV 25425"
WV,county,JEFFERSON,HARPERS FERRY,15,HARPERS FERRY MIDDLE SCHOOL,"1710 W WASHINGTON ST, HARPERS FERRY, WV 25425"
WV,county,JEFFERSON,CHARLES TOWN,16,OAKLAND METHODIST CHURCH,"70 OAKLAND TER, CHARLES TOWN, WV 25414"
WV,county,JEFFERSON,HARPERS FERRY,17,BLUE RIDGE MOUNTAIN FIRE HALL,"181 KEYES GAP RD, HARPERS FERRY, WV 25425"
WV,county,JEFFERSON,CHARLES TOWN,19,CHARLES TOWN MIDDLE SCHOOL,"193 HIGH STREET, CHARLES TOWN, WV 25414"
WV,county,JEFFERSON,CHARLES TOWN,20,CITIZENS FIRE COMPANY,"245 CITIZENS WAY, CHARLES TOWN, WV 25414"
WV,county,JEFFERSON,SUMMIT POINT,22,SUMMIT POINT BAPTIST CHURCH,"96 HAWTHORNE AVE, SUMMIT POINT, WV 25446"
WV,county,JEFFERSON,CHARLES TOWN,24,WASHINGTON HIGH SCHOOL,"300 WASHINGTON PATRIOTS DR, CHARLES TOWN, WV 25414"
WV,county,JEFFERSON,KEARNEYSVILLE,26,LEETOWN METHODIST CHURCH,"11133 LEETOWN RD, KEARNEYSVILLE, WV 25430"
WV,county,JEFFERSON,KEARNEYSVILLE,27,NORTH JEFFERSON ELEMENTARY,"6996 CHARLES TOWN RD, KEARNEYSVILLE, WV 25430"
WV,county,JEFFERSON,RANSON,28,FIRST BAPTIST CHURCH,"614 LONE OAK RD, RANSON, WV 25438"
WV,county,JEFFERSON,SHENANDOAH JCT,29,TA LOWERY ELEMENTARY,"103 SHENANDOAH JCT RD, SHENANDOAH JCT, WV 25442"
WV,county,JEFFERSON,SHEPHERDSTOWN,31,COVENANT BAPTIST CHURCH,"7485 SHEPHERDSTOWN PIKE, SHEPHERDSTOWN, WV 25443"
WV,county,JEFFERSON,BAKERTON,32,BAKERTON METHODIST CHURCH,"855 CARTER AVE, BAKERTON, WV 25410"
WV,county,JEFFERSON,SHEPHERDSTOWN,33,TRINITY EPISCOPAL CHURCH,"208 W GERMAN ST, SHEPHERDSTOWN, WV 25443"
WV,county,JEFFERSON,SHEPHERDSTOWN,34,SHEPHERDSTOWN ELEMENTARY,"662 S CHURCH ST, SHEPHERDSTOWN, WV 25443"
WV,county,JEFFERSON,SHENANDOAH JCT,04A,FELLOWSHIP BIBLE CHURCH,"160 DANIEL RD, SHENANDOAH JCT, WV 25442"
WV,county,JEFFERSON,SHENANDOAH JCT,04B,FELLOWSHIP BIBLE CHURCH,"160 DANIEL RD, SHENANDOAH JCT, WV 25442"
WV,county,JEFFERSON,HARPERS FERRY,21A,BLUE RIDGE ELEMENTARY SCHOOL,"18866 CHARLES TOWN RD, HARPERS FERRY, WV 25425"
WV,county,JEFFERSON,HARPERS FERRY,21B,BLUE RIDGE ELEMENTARY SCHOOL,"18866 CHARLES TOWN RD, HARPERS FERRY, WV 25425"
WV,county,JEFFERSON,KEARNEYSVILLE,23A,JEFFERSON ACADEMY ,"449 ROSE HILL DR, KEARNEYSVILLE, WV 25430"
WV,county,JEFFERSON,KEARNEYSVILLE,23B,JEFFERSON ACADEMY,"449 ROSE HILL DR, KEARNEYSVILLE, WV 25430"
WV,county,JEFFERSON,SUMMIT POINT,25A,SOUTH JEFFERSON ELEMENTARY,"4599 SUMMIT POINT RD, SUMMIT POINT, WV 25446"
WV,county,JEFFERSON,SUMMIT POINT,25B,SOUTH JEFFERSON ELEMENTARY,"4599 SUMMIT POINT RD, SUMMIT POINT, WV 25446"
WV,county,JEFFERSON,SHEPHERDSTOWN,35A,SHEPHERDSTOWN FIRE HALL,"8052 MARTINSBURG PIKE, SHEPHERDSTOWN, WV 25443"
WV,county,JEFFERSON,SHEPHERDSTOWN,35B,SHEPHERDSTOWN FIRE HALL,"8052 MARTINSBURG PIKE, SHEPHERDSTOWN, WV 25443"
WV,county,KANAWHA,LONDON,103,WASH. HIGH COMM CNTR,"24 WYATT ST, LONDON, WV 25126"
WV,county,KANAWHA,GLASGOW,105,GLASGOW CITY HALL,"129 4TH AVE, GLASGOW, WV 25086"
WV,county,KANAWHA,CEDAR GROVE,106,CEDAR GROVE COMM. SCHOOL,"200 JOHN ST, CEDAR GROVE, WV 25039"
WV,county,KANAWHA,MAMMOTH,108,MAMMOTH ADVENT CHRISTIAN CHURCH,"6333 KELLEYS CREEK RD, MAMMOTH, WV 25012"
WV,county,KANAWHA,CHARLESTON,109,LOUDENDALE COMMUNITY CENTER,"123 SELBE LN, CHARLESTON, WV 25314"
WV,county,KANAWHA,DIAMOND,110,MIDLAND TRAIL ELEM. SCHOOL,"200 FERRY ST, DIAMOND, WV 25015"
WV,county,KANAWHA,BELLE,111,BELLE ELEMENTARY,"401 E 6TH ST, BELLE, WV 25015"
WV,county,KANAWHA,BELLE,112,BELLE ELEMENTARY,"401 E 6TH ST, BELLE, WV"
WV,county,KANAWHA,BELLE,114,DUPONT MIDDLE SCHOOL,"301 WEST 34TH ST, BELLE, WV 25015"
WV,county,KANAWHA,CHARLESTON,115,RAND COMMUNITY CENTER,"5701 CHURCH DR, CHARLESTON, WV 25306"
WV,county,KANAWHA,CHARLESTON,117,MALDEN ELEMENTARY,"4001 SALINAS DR, CHARLESTON, WV 25306"
WV,county,KANAWHA,TAD,118,MARY INGLES ELEMENTARY,"559 BIG BOTTOM BOLLOW RD, TAD, WV 25201"
WV,county,KANAWHA,TAD,119,MARY INGLES ELEM,"559 BIG BOTTOM HOLLOW RD, TAD, WV 25201"
WV,county,KANAWHA,TAD,120,MARY INGLES ELEM,"559 BIG BOTTOM HOLLOW RD, TAD, WV 25201"
WV,county,KANAWHA,CHARLESTON,123,MALDEN ELEMENTARY,"4001 SALINAS DR, CHARLESTON, WV 25306"
WV,county,KANAWHA,MONTGOMERY,131,MONTGOMERY CITY HALL,"706 3RD AVE, MONTGOMERY, WV 25136"
WV,county,KANAWHA,HANDLEY,133,HANDLEY COMMUNITY BLDG.,"27506 2ND. AVENUE, HANDLEY, WV 25102"
WV,county,KANAWHA,PRATT,134,PRATT TOWN HALL,"200 CENTER ST, PRATT, WV 25162"
WV,county,KANAWHA,PRATT,136,PRATT ELEMENTARY SCHOOL,"201 PRATT AVE, PRATT, WV 25162"
WV,county,KANAWHA,EAST BANK,138,EAST BANK MIDDLE SCHOOL,"130 BRANNON ST, EAST BANK, WV 25067"
WV,county,KANAWHA,ESKDALE,140,CABIN CREEK VOL. FIRE DEPT.,"10217 CABIN CREEK RD, ESKDALE, WV 25075"
WV,county,KANAWHA,MIAMI,142,SHARON DAWES ELEMENTARY,"5118 CABIN CREEK RD, MIAMI, WV 25134"
WV,county,KANAWHA,DRY BRANCH,145,FREEWILL BAPTIST CHURCH,"179 PARROT HEAD LN, CHURCH ACTIVITIES BLDG., DRY BRANCH, WV 25061"
WV,county,KANAWHA,"CHELYAN,",147,Chelyan Methodist Church,"105 CHURCH STREET, CHELYAN,, WV 25305"
WV,county,KANAWHA,WINIFREDE,148,OLD GLORY FREEWILL BAPTIST C.,"87 OLD GLORY LN, WINIFREDE, WV 25214"
WV,county,KANAWHA,CHESAPEAKE,149,CHESAPEAKE ELEMENTARY,"13620 MACCORKLE AVE, CHESAPEAKE, WV 25315"
WV,county,KANAWHA,CHESAPEAKE,150,CHESAPEAKE CITY HALL,"12404 MACCORKLE AVE, CHESAPEAKE, WV 25315"
WV,county,KANAWHA,CHESAPEAKE,151,CHESAPEAKE CITY HALL,"12404 MACCORKLE AVE, CHESAPEAKE, WV 25315"
WV,county,KANAWHA,MARMET,152,MARMET RECREATION BUILDING,"8405 MACCORKLE AVE, MARMET, WV 25315"
WV,county,KANAWHA,HERNSHAW,158,HERNSHAW METHODIST CHURCH,"2827 LENS CREEK RD, HERNSHAW, WV"
WV,county,KANAWHA,CHARLESTON,160,KANAWHA CITY ELEMENTARY,"3601 STAUNTON AVE, CHARLESTON, WV 25304"
WV,county,KANAWHA,CHARLESTON,161,HORACE MANN MIDDLE SCHOOL,"4302 MACCORKLE AVE , CHARLESTON, WV 25304"
WV,county,KANAWHA,CHARLESTON,163,HORACE MANN MIDDLE SCHOOL,"4302 MACCORKLE AVE , CHARLESTON, WV 25304"
WV,county,KANAWHA,CHARLESTON,164,CHAMBERLAIN ELEMENTARY,"4901 VENABLE AVE, CHARLESTON, WV 25304"
WV,county,KANAWHA,CHARLESTON,165,CHAMBERLAIN ELEMENTARY,"4901 VENABLE AVE, CHARLESTON, WV 25304"
WV,county,KANAWHA,CHARLESTON,166,MARTIN LUTHER KING COMMUNITY CENTER,"22 DONNALLY STREET, CHARLESTON, WV 25301"
WV,county,KANAWHA,CHARLESTON,167,KANAWHA CHAS. HEALTH DEPT,"108 LEE ST E, CHARLESTON, WV 25301"
